algorithm,seed,result,reads,probability,qubo_energy,energy_check_abs_error,match,projection_match,encoded_match,aux_consistent,best_aux_bits,best_full_bits_for_projection,best_aux_qubo_energy,qubo_energy_gap_to_best_aux,aux_hamming_to_best,matched_ip_obj,flow_bits,full_bits,optimizer_reads,final_reads,maximum_iterations,initial_parameter_count,use_fast_aer_backend,fast_aer_precision,fast_aer_threads,fast_mps_truncation_threshold,fast_mps_max_bond_dimension
VQE,73005,28,1,0.0001220703125,434.50189999999975,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010001011100000,110011010000000010100010001011100000,92.51549999999989,341.9863999999999,12,,1100110100000000101,110011010000000010110101000110011011,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,103,1,0.0001220703125,523.4024999999997,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100000000011,101010110010110001100000100000000011,95.91949999999997,427.48299999999995,10,,1010101100101100011,101010110010110001111010000110011000,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,53,1,0.0001220703125,480.74419999999975,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000000101,110010110010001001100000001000000101,96.00949999999989,384.73469999999986,7,,1100101100100010011,110010110010001001100111101000111101,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,19,1,0.0001220703125,395.67859999999973,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000000110,110010110010100101100000001000000110,96.44049999999993,299.2380999999999,7,,1100101100101001011,110010110010100101100111011001100111,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,345,1,0.0001220703125,657.8103999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100000000011,101010110011110001000000100000000011,102.08249999999992,555.7278999999999,11,,1010101100111100010,101010110011110001000111000101111000,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,20,1,0.0001220703125,401.41059999999993,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000000101,110010110011101001000000001000000101,102.17249999999984,299.2381000000002,9,,1100101100111010010,110010110011101001010011000110100000,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,36,1,0.0001220703125,446.08949999999976,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101010000110,100111010101000101100000101010000110,104.10309999999976,341.9864,8,,1001110101010001011,100111010101000101110000110110110000,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,76,1,0.0001220703125,489.6171999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100011100000,101011011001000010000000100011100000,104.88249999999985,384.73469999999986,9,,1010110110010000100,101011011001000010011000000110000111,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,137,1,0.0001220703125,534.4724999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000000000,110010110011000010000000001000000000,106.98949999999972,427.4830000000001,8,,1100101100110000100,110010110011000010010101011000110101,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,138,1,0.0001220703125,534.4834999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100000000000,101000110011000010100000100000000000,107.00049999999969,427.483,8,,1010001100110000101,101000110011000010101110111110000001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,2,1,0.0001220703125,279.35979999999984,5.684341886080802e-14,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000101011000000,100011010101000010101000101011000000,108.36659999999989,170.9931999999999,4,,1000110101010000101,100011010101000010111000101011000111,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,46,1,0.0001220703125,472.4331999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00110001011000101,110000000000001001100110001011000101,130.44679999999994,341.9863999999998,8,,1100000000000010011,110000000000001001111011000001010111,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,150,1,0.0001220703125,557.9297999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00110001011000101,110000000000001001100110001011000101,130.44679999999994,427.4829999999997,8,,1100000000000010011,110000000000001001111010101000100001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,307,1,0.0001220703125,643.4263999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00110001011000101,110000000000101001100110001011000101,130.44679999999994,512.9795999999997,10,,1100000000001010011,110000000000101001111111000101111001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,310,1,0.0001220703125,643.8573999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00110001011000110,110010000000000101100110001011000110,130.87779999999998,512.9795999999998,10,,1100100000000001011,110010000000000101101111100000100001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,94,1,0.0001220703125,518.5835999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01110101011000110,000000000000100101101110101011000110,133.84889999999996,384.73469999999975,9,,0000000000001001011,000000000000100101100111000110001011,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,409,1,0.0001220703125,691.5646999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010101110000110,110010100000100101100010101110000110,135.83680000000004,555.7278999999996,9,,1100101000001001011,110010100000100101100110000000011000,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,766,1,0.0001220703125,781.2798999999998,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000000000101,100100010011101001100100000000000101,140.0553999999997,641.2244999999998,11,,1001000100111010011,100100010011101001111011111110001101,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,60,1,0.0001220703125,482.3901999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000010101110,101001010011100101100000000010101110,140.40379999999973,341.9864,10,,1010010100111001011,101001010011100101100011000101011001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,176,1,0.0001220703125,568.9207999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00110100011000000,101000000001000010100110100011000000,141.43779999999992,427.4829999999997,10,,1010000000010000101,101000000001000010111111010110110001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,777,1,0.0001220703125,782.7932999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010101110000101,110010110001101001100010101110000101,141.5688,641.2244999999995,9,,1100101100011010011,110010110001101001101000100000111111,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,451,1,0.0001220703125,697.3266999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101110000101,110010111000101001100000101110000101,141.59879999999993,555.7279000000001,13,,1100101110001010011,110010111000101001110111000101011010,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,452,1,0.0001220703125,697.3846999999996,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000000011,010010110010110001100000001000000011,141.65679999999975,555.7279,11,,0100101100101100011,010010110010110001101011111101011000,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,64,1,0.0001220703125,484.18619999999976,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100000000110,001010110010100101100000100000000110,142.19979999999987,341.9863999999999,8,,0010101100101001011,001010110010100101101010101000011001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,112,1,0.0001220703125,527.6844999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10001101110000000,110010110100000000110001101110000000,142.94979999999998,384.73469999999986,7,,1100101101000000001,110010110100000000101111111110011000,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,467,1,0.0001220703125,700.5187999999996,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000101000000011,100010110011110001101000101000000011,144.79089999999997,555.7278999999999,9,,1000101100111100011,100010110011110001110110111011011011,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,117,1,0.0001220703125,529.6265999999999,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000101000000101,100010110011101001101000101000000101,144.89189999999985,384.73469999999986,9,,1000101100111010011,100010110011101001100100011110011100,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,71,1,0.0001220703125,488.07719999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000000010,110010110011110101100000001000000010,146.09079999999986,341.9864000000001,10,,1100101100111101011,110010110011110101111100000110011001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,7,1,0.0001220703125,359.84329999999983,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100000000010,101010110011110101100000100000000010,146.10179999999983,213.7415,5,,1010101100111101011,101010110011110101101010101010000000,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,126,1,0.0001220703125,531.1614999999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000111010000000,101010111000000010100000111010000000,146.42679999999984,384.7347000000001,7,,1010101110000000101,101010111000000010111010101110101000,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,128,1,0.0001220703125,531.5034999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100100011000110,101000000101100101100100100011000110,146.7688,384.7346999999998,9,,1010000001011001011,101000000101100101111000000001010001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,197,1,0.0001220703125,575.4147999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100000000101,001010110011101001000000100000000101,147.9317999999999,427.483,8,,0010101100111010010,001010110011101001000101111110100001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,39,1,0.0001220703125,448.36189999999993,5.684341886080802e-14,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10001111010000000,101010110101000000110001111010000000,149.1237999999999,299.2381,5,,1010101101010000001,101010110101000000100000111011001010,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,1794,1,0.0001220703125,961.4145999999998,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01100101011000011,000000000101110001101100101011000011,149.1968999999999,812.2176999999997,9,,0000000001011100011,000000000101110001100000111000111001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,135,1,0.0001220703125,533.9604999999996,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001011100011,010011010101110001000000001011100011,149.2257999999999,384.73469999999986,7,,0100110101011100010,010011010101110001001000011000100100,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,202,1,0.0001220703125,576.8097999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001011100101,010011010101101001000000001011100101,149.32680000000002,427.4829999999997,12,,0100110101011010010,010011010101101001000101110110011011,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,8,1,0.0001220703125,363.45039999999983,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000101000000000,100000110011000010101000101000000000,149.70889999999974,213.7415000000001,5,,1000001100110000101,100000110011000010100000111110000001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,204,1,0.0001220703125,577.2118999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01100101011000110,000000000101100101101100101011000110,149.72889999999984,427.48299999999995,8,,0000000001011001011,000000000101100101110000101010100001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,1036,1,0.0001220703125,833.7016999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01100101011000110,000000000101100101101100101011000110,149.72889999999984,683.9728,8,,0000000001011001011,000000000101100101100110001011111101,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,369,1,0.0001220703125,662.7173999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000101000,110011110011000010100000001000101000,149.73779999999988,512.9795999999998,10,,1100111100110000101,110011110011000010111011110001100001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,207,1,0.0001220703125,578.7687999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101110000101,110010100101101001100000101110000101,151.28579999999982,427.483,12,,1100101001011010011,110010100101101001100111010101011011,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,42,1,0.0001220703125,450.9658999999999,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000111010000110,101010110101000101100000111010000110,151.72779999999983,299.2381,9,,1010101101010001011,101010110101000101101010000101000111,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,209,1,0.0001220703125,581.5978999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01100101011000000,000000010101000010101100101011000000,154.11489999999992,427.48299999999983,6,,0000000101010000101,000000010101000010111000111010011000,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,211,1,0.0001220703125,582.0307999999999,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100000000011,101010110111110001100000100000000011,154.54779999999994,427.48299999999983,8,,1010101101111100011,101010110111110001111010100101010101,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,83,1,0.0001220703125,498.1001999999999,5.684341886080802e-14,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000111010000000,101000110101000010100000111010000000,156.11379999999986,341.9864,8,,1010001101010000101,101000110101000010100101000110010001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,147,1,0.0001220703125,540.9311,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000111100000000,100111110101000010100000111100000000,156.19639999999998,384.7346999999998,7,,1001111101010000101,100111110101000010100010100110110100,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,214,1,0.0001220703125,584.8197999999996,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001011100000,110011011101000010100000001011100000,157.33679999999984,427.48299999999995,12,,1100110111010000101,110011011101000010111111000101011001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,149,1,0.0001220703125,544.1894999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000000000,110010110111000010100000001000000000,159.45479999999975,384.7347,9,,1100101101110000101,110010110111000010111010100110000101,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,10,1,0.0001220703125,386.8066999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01010101011000011,100011000000010001101010101011000011,173.0651999999999,213.7414999999998,9,,1000110000000100011,100011000000010001111010010101010101,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,306,1,0.0001220703125,643.3363999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010100011100011,101011000000010001000010100011100011,173.10509999999982,470.23129999999986,9,,1010110000000100010,101011000000010001000111001101111001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,398,1,0.0001220703125,686.1457999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01110101011000101,100000000000101001101110101011000101,173.1661999999999,512.9795999999999,8,,1000000000001010011,100000000000101001111011111101011101,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,219,1,0.0001220703125,600.6706999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00110101010000011,100100000000110001100110101010000011,173.18769999999984,427.48299999999995,6,,1001000000001100011,100100000000110001101110000000101011,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,1627,1,0.0001220703125,942.6570999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00110101010000011,100110000000010001100110101010000011,173.18769999999984,769.4693999999998,10,,1001100000000100011,100110000000010001111011111010111000,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,12,1,0.0001220703125,386.9366,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010001011100101,110011010000101001000010001011100101,173.19509999999985,213.74149999999992,5,,1100110100001010010,110011010000101001001010000100100101,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,13,1,0.0001220703125,386.9475999999998,5.684341886080802e-14,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010100011100101,101011000000101001000010100011100101,173.20609999999982,213.74150000000003,7,,1010110000001010010,101011000000101001000111011011110001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,151,1,0.0001220703125,557.9407999999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010100011100101,101011010000101001000010100011100101,173.20609999999982,384.73470000000003,9,,1010110100001010010,101011010000101001001000011110101100,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,4,1,0.0001220703125,344.71289999999976,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010101010000110,100101000000100101100010101010000110,173.71969999999988,170.9931999999999,4,,1001010000001001011,100101000000100101100000111010000101,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,14,1,0.0001220703125,387.4611999999998,5.684341886080802e-14,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010101010000110,100101000000100101100010101010000110,173.71969999999988,213.74149999999986,9,,1001010000001001011,100101000000100101110011011001000001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,547,1,0.0001220703125,731.8329999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00110100011000011,001010000000010001100110100011000011,176.10509999999988,555.7278999999997,9,,0010100000000100011,001010000000010001110101101110101010,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,918,1,0.0001220703125,817.4305999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00110100011000101,001010000000101001100110100011000101,176.20609999999988,641.2244999999998,11,,0010100000001010011,001010000000101001111011101101011000,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,95,1,0.0001220703125,518.6124999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00110001011000110,010010000000100101100110001011000110,176.62609999999995,341.98639999999966,6,,0100100000001001011,010010000000100101101010000011110111,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,225,1,0.0001220703125,604.1200999999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00110100011000110,001010000000100101100110100011000110,176.63709999999992,427.48299999999995,8,,0010100000001001011,001010000000100101101010111010001011,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,414,1,0.0001220703125,692.3236999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10001100000000000,101010110010100000110001100000000000,179.34409999999968,512.9796,10,,1010101100101000001,101010110010100000101100101110011001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,17,1,0.0001220703125,393.11059999999986,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010100011100101,101011000001101001000010100011100101,179.36909999999983,213.7414999999998,5,,1010110000011010010,101011000001101001001000111011101101,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,415,1,0.0001220703125,692.3786999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100011100101,101011001000101001100000100011100101,179.3990999999998,512.9795999999999,10,,1010110010001010011,101011001000101001101111111000111101,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,101,1,0.0001220703125,521.8164999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100011100110,101011001000000101100000100011100110,179.83009999999985,341.98639999999995,8,,1010110010000001011,101011001000000101100001110110101001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,164,1,0.0001220703125,564.5647999999997,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100011100110,101011011000100101000000100011100110,179.83009999999985,384.73470000000003,11,,1010110110001001010,101011011000100101011011000110011100,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,165,1,0.0001220703125,564.6838999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01100000010000110,000000000010000101101100000010000110,179.9491999999998,384.7347,9,,0000000000100001011,000000000010000101100101000101010001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,30,1,0.0001220703125,437.89489999999967,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000000011,110010110010010001000000001000000011,181.4050999999999,256.4897999999999,8,,1100101100100100010,110010110010010001010101000101011011,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,573,1,0.0001220703125,737.1329999999996,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000000011,110010110010010001000000001000000011,181.4050999999999,555.7278999999999,9,,1100101100100100010,110010110010010001001101111011100001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,169,1,0.0001220703125,566.6827999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100000000110,101010110010100101000000100000000110,181.9480999999999,384.7346999999999,9,,1010101100101001010,101010110010100101001110000101010101,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,242,1,0.0001220703125,609.4310999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100000000110,101010110010100101000000100000000110,181.9480999999999,427.4829999999999,8,,1010101100101001010,101010110010100101001000111011001000,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,58,1,0.0001220703125,482.0601999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100011100011,101001010100110001100000100011100011,182.8220999999998,299.2381,9,,1010010101001100011,101001010100110001101110000101010111,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,61,1,0.0001220703125,482.5921999999999,5.684341886080802e-14,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100011100110,101001010100100101100000100011100110,183.35409999999973,299.2381000000001,7,,1010010101001001011,101001010100100101101101000001000111,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,175,1,0.0001220703125,568.9207999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010100011100000,101001000001000010100010100011100000,184.18609999999987,384.73469999999986,7,,1010010000010000101,101001000001000010110010101000101011,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73005,108,1,0.0001220703125,526.2550999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010101010000000,100111010001100010100010101010000000,184.2686999999998,341.98639999999983,8,,1001110100011000101,100111010001100010110100001010101101,128,8192,25,288,true,single,36,1.0e-10,64
